100133144	-0.1287	8.5e-02	0.263393442623
100134869	-0.0808	2.8e-01	0.512737633918
10357	0.00289	9.7e-01	0.983094051599
10431	0.1448	5.3e-02	0.201789336493
155060	-0.0959	1.9e-01	0.412196867405
390284	-0.0696	3.4e-01	0.571599874438
57714	-0.2006	7.8e-03	0.0662381606765
645851	-0.0248	7.5e-01	0.866862096252
653553	0.2057	7.0e-03	0.0616944596818
8225	0.029	7.0e-01	0.838382407753
90288	-0.0293	6.9e-01	0.832674628211
1	0.1098	1.6e-01	0.373922909091
87769	0.0919	2.0e-01	0.424996693559
2	-0.1578	3.5e-02	0.158899406612
53947	-0.00419	9.5e-01	0.974192621905
8086	0.1324	6.7e-02	0.22933297827
65985	0.263	3.3e-04	0.00904796928328
51166	-0.0835	2.5e-01	0.482260775603
79719	-0.0364	6.3e-01	0.795958952583
22848	-0.0511	4.5e-01	0.664535845588
14	0.191	1.1e-02	0.0807386934673
57505	0.1595	2.7e-02	0.136718878033
80755	0.1271	8.4e-02	0.261758727696
16	0.1490	4.2e-02	0.176606647474
60496	-0.1434	6.1e-02	0.218769419643
132949	-0.1029	1.9e-01	0.412196867405
10157	-0.1045	1.9e-01	0.412196867405
26574	0.0138	8.6e-01	0.928665904967
9625	0.0284	6.8e-01	0.826191772535
18	-0.1643	2.3e-02	0.123633656741
10349	-0.1582	4.1e-02	0.173903643083
79963	-0.0145	8.4e-01	0.917989389199
26154	0.217	8.1e-03	0.06778265625
154664	0.0558	4.2e-01	0.641214367161
650655	-0.0360	6.0e-01	0.77487340246
19	-0.0823	2.3e-01	0.459628109453
20	-0.0872	2.5e-01	0.482260775603
21	-0.0451	5.0e-01	0.704754803053
24	0.2298	1.0e-03	0.0181959229898
23461	-0.158	4.2e-02	0.176606647474
23460	-0.2038	7.4e-03	0.0637169346195
10347	0.00403	9.6e-01	0.978886843942
10351	-0.0865	2.5e-01	0.482260775603
10350	-0.0829	2.6e-01	0.491692561205
23456	-0.0726	3.4e-01	0.571599874438
5243	-0.3083	2.4e-05	0.00193772864322
5244	-0.0995	1.5e-01	0.358691769609
340273	0.0576	3.9e-01	0.614929342493
10058	0.2454	4.1e-04	0.0102608566978
22	-0.0640	3.9e-01	0.614929342493
11194	0.1793	2.0e-02	0.113788951841
23457	0.0346	6.3e-01	0.795958952583
89845	0.1691	2.6e-02	0.133934594421
85320	0.0451	5.2e-01	0.717893108782
4363	0.2311	2.1e-03	0.0293908536585
1244	0.2356	1.6e-03	0.0246947166186
8714	-0.1389	5.3e-02	0.201789336493
10257	-0.0339	6.6e-01	0.814456221198
10057	0.1971	8.4e-03	0.0691053763441
368	-0.0721	3.2e-01	0.552071298185
10060	0.1566	3.8e-02	0.167318717457
215	0.112	1.3e-01	0.329813674404
225	-0.3145	2.8e-05	0.00204489090909
5825	-0.0256	7.4e-01	0.860939898624
5826	0.0468	5.0e-01	0.704754803053
6059	-0.00254	9.7e-01	0.983094051599
23	0.2107	3.6e-03	0.0422198540146
10061	0.1514	3.6e-02	0.161342259414
55324	0.1113	1.4e-01	0.345367726086
9619	-0.162	2.6e-02	0.133934594421
9429	0.0788	2.8e-01	0.512737633918
64137	0.131	9.6e-02	0.280238372093
64240	0.1623	3.3e-02	0.153284475282
55347	-0.0813	3.2e-01	0.552071298185
83451	0.0850	2.4e-01	0.471576372753
145447	0.1181	1.2e-01	0.315193722413
26090	0.00278	9.7e-01	0.983094051599
84945	-0.1414	6.9e-02	0.233394315789
25864	0.1379	7.1e-02	0.237657708333
84836	0.1933	6.8e-03	0.0604289823009
116236	-0.0253	7.4e-01	0.860939898624
84696	-0.0491	5.1e-01	0.710990889371
11057	-0.105	1.4e-01	0.345367726086
171586	-0.1589	3.9e-02	0.169584032476
63874	0.0392	5.9e-01	0.767946370706
51099	0.0786	3.0e-01	0.533314892675
57406	-0.0157	8.3e-01	0.911462647803
79575	-0.0720	3.5e-01	0.581115014984
10006	-0.155	4.0e-02	0.171747728487
10152	-0.0165	8.2e-01	0.905618641738
25890	-0.0830	2.3e-01	0.459628109453
51225	-0.2326	1.5e-03	0.0237677514793
25	0.1222	1.1e-01	0.298794590025
27	0.0846	2.6e-01	0.491692561205
3983	0.0457	5.2e-01	0.717893108782
84448	0.0398	5.7e-01	0.754257124032
22885	-0.1753	9.9e-03	0.0760748106061
28	0.0296	7.0e-01	0.838382407753
26	-0.1068	1.6e-01	0.373922909091
29	0.1421	4.8e-02	0.189441414886
29777	0.1324	6.6e-02	0.227411966545
80325	-0.1740	1.9e-02	0.110366232827
25841	-0.141	7.6e-02	0.246436326942
30	0.1044	1.3e-01	0.329813674404
10449	0.0950	1.9e-01	0.412196867405
31	0.1343	6.6e-02	0.227411966545
32	0.1637	2.3e-02	0.123633656741
80724	0.1491	4.1e-02	0.173903643083
84129	-0.1675	4.3e-02	0.178984715026
27034	-0.00379	9.6e-01	0.978886843942
28976	-0.0120	8.6e-01	0.928665904967
34	-0.0602	4.4e-01	0.656770717205
36	-0.0295	7.1e-01	0.844442223703
35	0.2387	1.9e-03	0.0274279424978
37	0.0425	5.7e-01	0.754257124032
176	0.0293	6.7e-01	0.819807326175
9744	-0.2627	3.0e-04	0.00847117750439
23527	-0.1720	3.0e-02	0.145490492001
116983	0.00759	9.2e-01	0.958477499676
38	-0.0239	7.5e-01	0.866862096252
39	-0.000292	1.0e+00	1.0
64746	-0.00611	9.4e-01	0.969320326038
79777	-0.1196	9.2e-02	0.274140207715
91452	-0.1266	9.7e-02	0.282439108373
84320	0.0758	3.0e-01	0.533314892675
414149	0.0249	7.2e-01	0.849232124504
41	0.0564	4.2e-01	0.641214367161
9311	-0.0106	8.8e-01	0.939216155175
55515	0.0389	6.0e-01	0.77487340246
390110	0.1725	2.4e-02	0.127263366337
84680	-0.0653	3.8e-01	0.606663354531
65057	0.0140	8.5e-01	0.923703077443
59272	0.1444	7.1e-02	0.237657708333
340485	-0.0613	4.2e-01	0.641214367161
55331	-0.0379	6.2e-01	0.789032871287
1636	-0.0828	2.6e-01	0.491692561205
43	-0.1601	2.2e-02	0.12043407155
22985	0.0922	2.1e-01	0.437168955688
47	0.0709	3.6e-01	0.589434423724
57001	-0.0507	4.6e-01	0.673116575592
48	0.0787	2.8e-01	0.512737633918
50	0.1603	3.4e-02	0.156079428571
26027	0.0788	3.0e-01	0.533314892675
55856	-0.0577	4.2e-01	0.641214367161
641371	0.1605	2.7e-02	0.136718878033
10965	0.117	1.1e-01	0.298794590025
122970	0.0734	2.9e-01	0.523413839587
11332	0.0129	8.6e-01	0.928665904967
10005	0.0948	2.0e-01	0.424996693559
23597	0.0337	6.5e-01	0.80695023953
51	0.0139	8.5e-01	0.923703077443
8309	-0.0804	2.6e-01	0.491692561205
8310	0.0900	2.4e-01	0.471576372753
55289	-0.260	8.5e-04	0.0166955378973
