100133144	-0.2263	0.042	0.391711764706
100134869	-0.0576	0.580	0.863789216607
10357	0.1267	0.180	0.611768488746
10431	0.1200	0.200	0.629541393687
155060	-0.0199	0.840	0.954846572985
390284	0.2029	0.030	0.361436170213
553137	0.0204	0.840	0.954846572985
57714	0.0849	0.360	0.754102259215
645851	-0.0868	0.400	0.776920249908
653553	0.00317	0.970	0.989216569113
8225	0.1810	0.044	0.39909610984
90288	0.149	0.150	0.571832171195
1	-0.1568	0.140	0.559682299546
29974	0.0224	0.810	0.94653228184
87769	-0.233	0.018	0.311561135371
2	0.0524	0.610	0.873987890837
53947	0.0374	0.700	0.908075601375
8086	-0.0711	0.500	0.831497797357
65985	0.1452	0.150	0.571832171195
13	0.0673	0.510	0.834904491482
51166	-0.00486	0.960	0.987658166245
79719	0.00638	0.950	0.984911397371
22848	-0.0185	0.840	0.954846572985
14	0.1637	0.097	0.498271527341
57505	-0.1357	0.190	0.621636401156
80755	-0.1196	0.220	0.650522193211
16	0.0800	0.440	0.800481927711
60496	0.0257	0.790	0.940419701179
132949	0.0907	0.380	0.766136826043
10157	-0.2047	0.042	0.391711764706
26574	0.1594	0.11	0.514924712135
9625	-0.00362	0.970	0.989216569113
18	-0.1527	0.100	0.498271527341
10349	-0.132	0.200	0.629541393687
79963	-0.2191	0.033	0.371074468085
154664	0.1880	0.068	0.458587834964
650655	-0.049	0.630	0.88426434136
19	0.0417	0.660	0.895992807603
20	0.0831	0.410	0.781785929044
21	0.00158	0.990	0.994075364155
24	0.1440	0.170	0.596184472462
23461	-0.1067	0.280	0.700110392683
23460	-0.1393	0.170	0.596184472462
10347	-0.1018	0.260	0.681371900826
10351	-0.0906	0.350	0.747575104405
10350	-0.192	0.048	0.410043103448
23456	-0.0324	0.740	0.920717256533
8647	-0.0729	0.450	0.806277545485
5243	0.2506	0.019	0.3171
5244	-0.0277	0.790	0.940419701179
10058	0.0707	0.480	0.821502590674
22	0.0690	0.480	0.821502590674
11194	0.0360	0.710	0.911723495586
23457	0.0375	0.710	0.911723495586
89845	0.0146	0.890	0.968959005699
85320	0.1367	0.180	0.611768488746
4363	0.2127	0.036	0.376007905138
1244	0.0645	0.530	0.845132253847
8714	0.1619	0.100	0.498271527341
10257	0.0282	0.780	0.936744432662
10057	0.2471	0.016	0.299504132231
653190	-0.2003	0.044	0.39909610984
730013	-0.0919	0.350	0.747575104405
368	-0.1799	0.057	0.432823275862
10060	-0.0609	0.530	0.845132253847
215	0.1032	0.320	0.725733085396
225	-0.1883	0.066	0.454969565217
5825	0.0377	0.680	0.901454849498
5826	-0.0823	0.400	0.776920249908
6059	0.1960	0.046	0.406311977716
23	0.0679	0.510	0.834904491482
10061	0.3365	0.0031	0.200614285714
55324	0.1081	0.260	0.681371900826
9619	0.0591	0.550	0.852502688435
9429	-0.0492	0.650	0.892659159809
64137	-0.0444	0.670	0.897730921998
64240	-0.1709	0.090	0.49154323114
64241	-0.1418	0.160	0.584112364725
55347	-0.1659	0.11	0.514924712135
83451	-0.0714	0.480	0.821502590674
145447	-0.0149	0.890	0.968959005699
26090	0.0140	0.880	0.965163254012
84945	0.0996	0.310	0.718784732378
25864	-0.1264	0.180	0.611768488746
84836	-0.1811	0.092	0.495300509338
116236	-0.0986	0.31	0.718784732378
84696	-0.00202	0.980	0.991759749793
11057	-0.0166	0.860	0.960909090909
171586	0.1619	0.10	0.498271527341
63874	0.1328	0.160	0.584112364725
51099	-0.0998	0.310	0.718784732378
57406	-0.0590	0.550	0.852502688435
79575	-0.00846	0.930	0.979809289654
10006	0.2059	0.041	0.391711764706
10152	0.1761	0.099	0.498271527341
25890	0.0879	0.360	0.754102259215
51225	0.0183	0.860	0.960909090909
25	0.0254	0.790	0.940419701179
27	0.0561	0.590	0.86735744089
3983	0.00624	0.950	0.984911397371
84448	0.0338	0.730	0.918146120895
22885	0.2421	0.018	0.311561135371
26	0.3057	0.0033	0.203585603113
29	-0.0132	0.900	0.972103004292
29777	-0.0502	0.600	0.870834859026
80325	0.1092	0.250	0.672962648557
25841	-0.0159	0.870	0.963392233552
30	-0.1109	0.280	0.700110392683
10449	0.0157	0.880	0.965163254012
31	0.1410	0.160	0.584112364725
32	-0.1808	0.080	0.478822197055
80724	-0.1613	0.140	0.559682299546
84129	-0.1365	0.170	0.596184472462
27034	-0.0618	0.500	0.831497797357
28976	0.1023	0.310	0.718784732378
33	-0.1748	0.100	0.498271527341
34	0.0513	0.600	0.870834859026
36	-0.1453	0.14	0.559682299546
35	-0.2707	0.014	0.287898832685
37	-0.1741	0.078	0.474372842348
176	0.1857	0.074	0.465583333333
9744	-0.1705	0.083	0.483277634961
23527	0.1327	0.160	0.584112364725
116983	-0.0161	0.870	0.963392233552
38	-0.2458	0.022	0.3303125
39	-0.0170	0.860	0.960909090909
64746	0.0858	0.350	0.747575104405
79777	-0.1867	0.069	0.46116550594
91452	-0.0493	0.580	0.863789216607
84320	-0.0308	0.750	0.925749318801
414149	0.0509	0.590	0.86735744089
41	0.0300	0.760	0.929696782656
9311	-0.1565	0.080	0.478822197055
84680	-0.0577	0.550	0.852502688435
65057	0.1335	0.170	0.596184472462
59272	-0.1367	0.190	0.621636401156
340485	0.1221	0.210	0.639437295948
55331	0.1976	0.028	0.352613185068
1636	-0.00965	0.920	0.97706477326
43	-0.1517	0.120	0.530563301729
22985	0.0229	0.830	0.952562432139
47	0.1622	0.120	0.530563301729
130013	-0.0637	0.550	0.852502688435
57001	0.1276	0.170	0.596184472462
48	-0.1213	0.230	0.659549647314
50	-0.0783	0.440	0.800481927711
26027	0.1565	0.088	0.490073761855
134526	-0.230	0.029	0.356430232558
55856	-0.1365	0.200	0.629541393687
641371	-0.0299	0.780	0.936744432662
10965	-0.0468	0.660	0.895992807603
122970	-0.0360	0.720	0.914198766717
641372	-0.1618	0.120	0.530563301729
11332	0.1405	0.140	0.559682299546
10005	0.0202	0.840	0.954846572985
23597	0.204	0.035	0.373686868687
51	-0.1409	0.160	0.584112364725
8309	-0.1584	0.130	0.545277777778
8310	0.0372	0.720	0.914198766717
52	0.0412	0.670	0.897730921998
53	0.0491	0.610	0.873987890837
54	-0.0442	0.640	0.888779889638
51205	0.1107	0.240	0.666059863469
92370	0.1107	0.270	0.692358078603
55	0.0519	0.650	0.892659159809
84519	-0.1238	0.230	0.659549647314
93953	-0.0628	0.500	0.831497797357
49	-0.1793	0.081	0.48081430176
23205	-0.2753	0.015	0.293249075216
80221	-0.0822	0.390	0.770811518325
197322	-0.1086	0.280	0.700110392683
2180	-0.121	0.220	0.650522193211
2181	0.2303	0.020	0.322583926755
2182	0.0667	0.520	0.839572301426
51703	0.0967	0.340	0.741601320677
23305	-0.1323	0.160	0.584112364725
116285	0.1141	0.240	0.666059863469
123876	-0.1177	0.240	0.666059863469
348158	-0.0837	0.410	0.781785929044
6296	-0.0918	0.340	0.741601320677
54988	0.0150	0.880	0.965163254012
84532	0.1061	0.300	0.712157508609
55902	-0.1095	0.290	0.70857605178
79611	0.0923	0.380	0.766136826043
58	-0.1575	0.150	0.571832171195
59	-0.172	0.089	0.491157326836
60	0.0400	0.680	0.901454849498
71	0.1439	0.140	0.559682299546
72	-0.0685	0.510	0.834904491482
86	0.2262	0.024	0.336148409894
87	0.1302	0.200	0.629541393687
88	-0.0193	0.850	0.957631635046
81	-0.0131	0.900	0.972103004292
55860	0.2463	0.018	0.311561135371
10121	0.0130	0.890	0.968959005699
10120	-0.150	0.120	0.530563301729
10097	0.1873	0.054	0.426804586241
57180	0.0811	0.390	0.770811518325
653857	-0.0389	0.700	0.908075601375
10096	0.2390	0.024	0.336148409894
79913	0.2037	0.055	0.428724188791
64431	0.3084	0.0028	0.194710526316
93973	0.116	0.280	0.700110392683
91	0.0837	0.410	0.781785929044
130399	0.0104	0.910	0.975
90	0.0904	0.340	0.741601320677
92	0.00266	0.980	0.991759749793
93	-0.0205	0.850	0.957631635046
94	-0.0378	0.700	0.908075601375
95	-0.1480	0.180	0.611768488746
91703	-0.1082	0.280	0.700110392683
97	0.3078	0.005	0.22268258427
98	-0.2313	0.041	0.391711764706
161823	-0.1798	0.072	0.462919708029
102	0.0029	0.98	0.991759749793
4185	-0.2503	0.011	0.272082683307
8038	0.2507	0.01	0.262066115702
8751	0.1902	0.050	0.414618200837
6868	0.1260	0.220	0.650522193211
8728	0.1466	0.160	0.584112364725
8747	0.0910	0.370	0.762061574435
53616	0.0158	0.880	0.965163254012
8745	0.1993	0.046	0.406311977716
10863	0.0633	0.540	0.848280986823
80332	-0.0749	0.480	0.821502590674
8755	-0.1002	0.330	0.733102143758
101	-0.0378	0.710	0.911723495586
8754	0.3456	0.00061	0.142837837838
27299	0.1041	0.300	0.712157508609
81794	-0.0963	0.340	0.741601320677
81792	0.0699	0.490	0.826484042553
11093	-0.146	0.140	0.559682299546
140766	0.1856	0.072	0.462919708029
170689	0.0315	0.760	0.929696782656
170690	0.0161	0.880	0.965163254012
170691	-0.1023	0.330	0.733102143758
170692	0.0304	0.770	0.933003439052
9510	0.0402	0.690	0.904950781702
9509	0.0491	0.640	0.888779889638
9508	0.1432	0.17	0.596184472462
9507	0.0204	0.830	0.952562432139
11096	0.3625	0.00032	0.1208
11174	0.0746	0.440	0.800481927711
11173	0.1080	0.300	0.712157508609
11095	-0.1244	0.200	0.629541393687
56999	0.1203	0.210	0.639437295948
92949	-0.0513	0.620	0.879493602935
9719	-0.2205	0.038	0.382533333333
57188	-0.1435	0.150	0.571832171195
54507	-0.0883	0.380	0.766136826043
339366	0.0629	0.480	0.821502590674
11033	-0.0561	0.590	0.86735744089
55803	0.1999	0.067	0.456700343938
104	-0.1660	0.110	0.514924712135
103	0.2086	0.042	0.391711764706
23536	0.0598	0.540	0.848280986823
134637	0.1416	0.180	0.611768488746
113179	0.0827	0.410	0.781785929044
100	0.2830	0.0079	0.252529233871
57143	0.2161	0.022	0.3303125
90956	0.0438	0.640	0.888779889638
79934	-0.0420	0.650	0.892659159809
203054	0.0894	0.360	0.754102259215
55811	-0.0344	0.740	0.920717256533
107	-0.0516	0.630	0.88426434136
109	0.0481	0.630	0.88426434136
196883	-0.1787	0.084	0.48341923775
111	-0.0884	0.390	0.770811518325
112	-0.0603	0.540	0.848280986823
113	-0.0628	0.540	0.848280986823
115	-0.0523	0.580	0.863789216607
116	-0.1110	0.320	0.725733085396
113451	0.1483	0.190	0.621636401156
118	-0.0492	0.610	0.873987890837
119	0.00282	0.980	0.991759749793
120	0.1419	0.160	0.584112364725
124	-0.1989	0.045	0.403777589134
125	-0.1392	0.20	0.629541393687
126	-0.2080	0.050	0.414618200837
127	-0.3012	0.0048	0.21744
128	0.00203	0.980	0.991759749793
130	-0.0908	0.360	0.754102259215
137872	-0.1666	0.110	0.514924712135
55256	-0.2371	0.030	0.361436170213
51094	0.0153	0.870	0.963392233552
79602	-0.1149	0.260	0.681371900826
132	-0.2272	0.034	0.372800829876
79924	0.0514	0.610	0.873987890837
133	0.2228	0.023	0.331815286624
22850	0.0517	0.570	0.860536088364
23394	0.0983	0.30	0.712157508609
134	0.1068	0.290	0.70857605178
135	-0.1191	0.250	0.672962648557
136	0.1313	0.200	0.629541393687
140	0.1545	0.140	0.559682299546
84890	0.1086	0.300	0.712157508609
83440	-0.223	0.041	0.391711764706
113622	0.1089	0.280	0.700110392683
54936	0.2703	0.0038	0.205627986348
141	0.1306	0.190	0.621636401156
148	-0.1873	0.063	0.448122476447
147	-0.1545	0.160	0.584112364725
146	0.1219	0.210	0.639437295948
150	0.0566	0.540	0.848280986823
151	-0.3703	0.00088	0.142837837838
152	-0.0784	0.440	0.800481927711
153	-0.00797	0.940	0.982057195572
154	-0.0427	0.680	0.901454849498
156	-0.0051	0.960	0.987658166245
157	0.0529	0.590	0.86735744089
11047	0.0269	0.780	0.936744432662
158	0.2204	0.032	0.367652173913
122622	0.222	0.028	0.352613185068
159	0.0861	0.360	0.754102259215
165	-0.0330	0.740	0.920717256533
121536	0.1739	0.100	0.498271527341
64782	-0.0615	0.520	0.839572301426
166	-0.0785	0.410	0.781785929044
134265	0.1184	0.270	0.692358078603
84632	-0.1251	0.230	0.659549647314
60312	-0.00769	0.94	0.982057195572
246182	-0.0279	0.780	0.936744432662
4299	-0.0957	0.320	0.725733085396
2334	0.0673	0.53	0.845132253847
3899	0.2024	0.047	0.407873563218
27125	-0.0155	0.86	0.960909090909
172	-0.1924	0.065	0.453199208443
10939	-0.0174	0.860	0.960909090909
125061	-0.0747	0.420	0.788992890995
173	-0.2092	0.034	0.372800829876
174	0.0334	0.720	0.914198766717
