100133144	-0.0207	-0.102067867603	0.7800	0.917660025435
100134869	0.0248	0.125227493051	0.7400	0.901227236159
10357	0.191	0.748503458036	0.0110	0.182624127617
10431	0.1268	0.567382941047	0.085	0.38981547783
155060	-0.2215	-0.799054746762	0.0021	0.103153982301
390284	0.1757	0.712320157962	0.0170	0.216756508423
57714	-0.0551	-0.266077145265	0.4600	0.749576279479
645851	-0.0990	-0.454102536415	0.1900	0.525386914646
653553	-0.0689	-0.328298785274	0.3800	0.695817022212
729884	-0.0353	-0.172911169301	0.6400	0.851900879297
8225	-0.178	-0.706795902559	0.0240	0.243687804878
90288	-0.1102	-0.496970263325	0.160	0.48931496786
1	-0.0688	-0.327857239112	0.3900	0.703834399046
87769	-0.0282	-0.138636300592	0.7000	0.88092503023
144568	-0.1850	-0.723708489889	0.0190	0.225347578348
2	-0.0999	-0.457630321206	0.1800	0.516074380165
53947	0.0571	0.28199464422	0.4500	0.74324538782
8086	-0.0313	-0.153647328173	0.6800	0.870625864985
729522	-0.1266	-0.555583955093	0.1100	0.420988278557
65985	-0.1089	-0.492111022614	0.1400	0.464490934449
13	0.0911	0.432067982621	0.2200	0.556923076923
51166	0.0696	0.339298449438	0.3500	0.672846917571
79719	0.1474	0.634087832071	0.0490	0.316136381248
22848	-0.0935	-0.432235273686	0.2100	0.547077596996
14	0.0427	0.213419462586	0.5600	0.810809494827
57505	-0.0631	-0.302456884515	0.3900	0.703834399046
80755	0.1228	0.553456361417	0.090	0.399434968017
16	0.1300	0.578295846056	0.0890	0.398287557108
60496	0.1694	0.696205361857	0.0250	0.24706231454
132949	0.0903	0.428759384371	0.2200	0.556923076923
10157	-0.1390	-0.596552862898	0.063	0.346115473441
26574	0.1647	0.683706208714	0.028	0.2576
9625	-0.0195	-0.0961885765542	0.7900	0.921805059211
18	0.0276	0.139192005182	0.7100	0.886674666267
10349	-0.1016	-0.464254722295	0.1500	0.476406637421
79963	-0.0834	-0.390734848481	0.2600	0.594877713658
26154	-0.00223	-0.0110336937253	0.9800	0.990348343246
154664	-0.1065	-0.483059122165	0.150	0.476406637421
650655	-0.0236	-0.116245972008	0.7700	0.91364115719
19	0.0193	0.0976573035965	0.8000	0.926204547035
20	-0.0723	-0.343225070003	0.3300	0.657945402299
21	-0.0215	-0.105983463159	0.7800	0.917660025435
24	0.0407	0.203708886976	0.570	0.817117768595
23461	-0.1122	-0.504385512592	0.1300	0.449680099709
23460	-0.2005	-0.758249174002	0.0100	0.174915966387
10347	-0.1423	-0.606968106233	0.058	0.338052502625
10351	-0.0678	-0.32343392119	0.3500	0.672846917571
10350	-0.1242	-0.547320105281	0.1000	0.404469273743
23456	-0.1071	-0.485331919018	0.1400	0.464490934449
8647	-0.0455	-0.221407872639	0.5800	0.821272108844
5243	-0.2301	-0.813923663857	0.0011	0.08326
5244	-0.1796	-0.710735691012	0.018	0.220394117647
10058	-0.00829	-0.0409963067301	0.9100	0.967459618209
22	0.199	0.765824996975	0.0086	0.16907579693
11194	-0.132	-0.573781346508	0.069	0.357940186916
23457	0.0333	0.167443771684	0.6500	0.856110100451
89845	-0.1189	-0.528688140518	0.097	0.404469273743
85320	-0.0346	-0.16954909394	0.6400	0.851900879297
4363	0.0317	0.159539083163	0.6800	0.870625864985
1244	-0.0606	-0.291176762398	0.4300	0.730648979592
8714	0.1390	0.607900051457	0.0550	0.330912704045
10257	0.0490	0.243725379915	0.5300	0.794093935577
10057	0.0506	0.251349494501	0.4900	0.768095641533
730013	-0.0352	-0.172431117517	0.6500	0.856110100451
368	-0.0227	-0.111850661974	0.7500	0.905787641427
10060	-0.0560	-0.27021018534	0.4500	0.74324538782
215	-0.00566	-0.0279986179616	0.9400	0.978427303413
225	-0.2250	-0.805229397644	0.0025	0.110718085106
5825	-0.0183	-0.0903025660147	0.8100	0.930086884568
5826	0.00874	0.0443363969987	0.9100	0.967459618209
6059	0.1436	0.622412754908	0.0470	0.310819698173
23	0.0573	0.282928872907	0.4500	0.74324538782
10061	0.013	0.065894226488	0.860	0.947827122907
55324	0.0277	0.139689749456	0.7100	0.886674666267
9619	0.0370	0.185639543435	0.6300	0.847258924245
9429	0.0918	0.434953500239	0.2100	0.547077596996
64137	-0.0478	-0.232202822113	0.5400	0.798869936034
55347	0.00501	0.0254259908149	0.9500	0.981108905979
83451	0.0708	0.344677376822	0.3600	0.680290512937
145447	0.1448	0.626130202791	0.0540	0.328297918949
26090	-0.0529	-0.255933139761	0.490	0.768095641533
84945	0.1127	0.516886094898	0.160	0.48931496786
25864	-0.0283	-0.139121561661	0.7000	0.88092503023
84836	-0.0142	-0.070146851119	0.8500	0.944368828396
116236	-0.0554	-0.267455921232	0.4400	0.737333199155
84696	0.1217	0.549571020757	0.096	0.404469273743
11057	0.0876	0.417507947832	0.2400	0.578529241459
171586	-0.0127	-0.0627575923012	0.8600	0.947827122907
63874	-0.0136	-0.0671920254876	0.8600	0.947827122907
51099	-0.0769	-0.363145691209	0.3000	0.631076301162
57406	-0.0308	-0.151230797249	0.6700	0.865542280838
79575	-0.0328	-0.160885792446	0.6700	0.865542280838
10006	-0.0659	-0.314990673999	0.3800	0.695817022212
10152	0.1272	0.568758160116	0.0840	0.388438767009
25890	-0.0171	-0.0844102401767	0.8200	0.933331510595
51225	-0.1278	-0.559675268126	0.0890	0.398287557108
25	-0.0566	-0.272960034021	0.4600	0.749576279479
27	0.1392	0.608539714868	0.0710	0.363000307031
3983	-0.1701	-0.686688651064	0.0400	0.291756460797
84448	0.0735	0.356697168889	0.3200	0.647858966565
22885	0.0898	0.426685646375	0.2400	0.578529241459
