100133144	0.00807	0.93000	0.971009367234
100134869	-0.1001	0.2700	0.549286069034
10357	0.0380	0.68000	0.85528517694
10431	0.0733	0.3800	0.649316925644
155060	-0.1700	0.0510	0.245270032286
388795	-0.2285	0.01300	0.125518562169
390284	-0.04696	0.5700	0.78873828224
57714	0.0788	0.36000	0.633236714976
645851	-0.1465	0.09000	0.324526848592
653553	-0.02478	0.77000	0.90085326669
729884	0.1157	0.20000	0.472871572872
8225	-0.16939	0.04600	0.233853552591
90288	0.01080	0.90000	0.958249398921
1	-0.01393	0.88000	0.9514847565
87769	0.0657	0.45000	0.705236728838
144568	0.12158	0.16000	0.425860948668
2	0.0729	0.4000	0.665651025797
53947	0.0743	0.3600	0.633236714976
8086	0.0577	0.53000	0.762427568042
65985	0.23510	0.00580	0.0880750695088
13	-0.1827	0.042	0.223359298929
51166	-0.0482	0.56000	0.783168316832
79719	0.10408	0.24000	0.517829865683
22848	-0.0402	0.63000	0.826200576277
14	-0.1082	0.22000	0.496036879042
57505	-0.0429	0.6300	0.826200576277
80755	0.1446	0.1000	0.333367243133
16	0.2344	0.0110	0.114872530274
60496	0.0118	0.89000	0.954736807647
132949	-0.01894	0.8200	0.924941484235
10157	-0.0692	0.4300	0.688714565005
26574	0.1273	0.1700	0.438515428212
9625	0.0699	0.4100	0.673738842644
18	-0.1496	0.0860	0.317224223323
10349	-0.2141	0.0120	0.120551808706
79963	-0.0667	0.43000	0.688714565005
26154	0.0491	0.58000	0.795521513477
154664	0.0799	0.34000	0.616181838292
650655	-0.1619	0.0660	0.278068912317
19	0.0138	0.87000	0.946418138361
20	0.0237	0.790	0.909574169068
21	0.03904	0.66000	0.8448515625
24	0.2615	0.00170	0.050829379562
23461	-0.08150	0.3600	0.633236714976
23460	-0.1871	0.03000	0.189860950174
10347	-0.1354	0.1200	0.36669153301
10351	0.0993	0.2400	0.517829865683
10350	-0.1363	0.10000	0.333367243133
23456	0.1564	0.07900	0.303781976062
5243	-0.12593	0.1500	0.411752387335
5244	-0.02775	0.7400	0.885869803463
10058	-0.01639	0.8600	0.941918449198
22	0.1342	0.1000	0.333367243133
